date,date_q,file_name,words,d_per_1000,h_per_1000,i_per_1000,d_net_per_1000,DLI_1,DLI_2,DLI_3
2018-12-19,2018-10-01,2018-12-19.htm,343,32.06997084548105,5.830903790087463,49.56268221574344,26.23906705539359,0.9093871576586429,0.6235463669516812,0.6235463669516812
2019-01-30,2019-01-01,2019-01-30.htm,340,32.35294117647059,8.823529411764707,58.8235294117647,23.52941176470588,0.8878776682622889,0.49779534926856756,0.49779534926856756
2019-03-20,2019-01-01,2019-03-20.htm,356,28.089887640449437,8.426966292134832,58.98876404494382,19.662921348314605,0.5696757586338054,0.31835735713938884,0.31835735713938884
2019-05-01,2019-04-01,2019-05-01.htm,332,30.120481927710845,15.060240963855422,60.24096385542169,15.060240963855422,0.1920552912214727,0.10475389827693338,0.10475389827693338
2019-06-19,2019-04-01,2019-06-19.htm,367,32.69754768392371,10.899182561307901,57.22070844686648,21.798365122615806,0.7210931695075433,0.41746008387600314,0.41746008387600314
2019-07-31,2019-07-01,2019-07-31.htm,414,33.81642512077295,4.830917874396135,50.72463768115942,28.985507246376812,1.1259174141067883,0.7510045164103494,0.7510045164103494
2019-09-18,2019-07-01,2019-09-18.htm,398,32.663316582914575,5.025125628140704,52.76381909547739,27.638190954773872,1.0814772189468107,0.6884775981737836,0.6884775981737836
2019-10-11,2019-10-01,2019-10-11.htm,714,39.21568627450981,8.403361344537815,2.8011204481792715,30.812324929971993,-0.15352546447416246,0.8357843714801425,0
2019-10-30,2019-10-01,2019-10-30.htm,360,27.77777777777778,5.555555555555555,55.55555555555556,22.22222222222222,0.7295099036543402,0.4371306529741824,0.4371306529741824
2019-12-11,2019-10-01,2019-12-11.htm,324,37.03703703703704,0,61.72839506172839,37.03703703703704,2.120698291796763,1.1246638776438815,1.1246638776438815
2020-01-29,2020-01-01,2020-01-29.htm,324,37.03703703703704,0,61.72839506172839,37.03703703703704,2.120698291796763,1.1246638776438815,1.1246638776438815
2020-03-03,2020-01-01,2020-03-03.htm,143,34.96503496503497,13.986013986013987,20.97902097902098,20.97902097902098,0.1725117830978454,0.3794355571977042,0
2020-03-15,2020-01-01,2020-03-15.htm,698,40.11461318051576,2.865329512893983,37.249283667621775,37.249283667621775,1.1640205413813414,1.1345139238425876,0
2020-03-23,2020-01-01,2020-03-23.htm,605,47.93388429752066,3.3057851239669422,4.958677685950414,44.62809917355372,-0.15939940933746405,1.476953629127529,0
2020-04-29,2020-04-01,2020-04-29.htm,435,64.36781609195403,2.2988505747126435,45.97701149425287,62.06896551724138,3.0465611934908465,2.286357946913373,2.286357946913373
2020-06-10,2020-04-01,2020-06-10.htm,438,61.64383561643836,2.2831050228310503,45.662100456621005,59.36073059360731,2.8551924392733388,2.16067284632425,2.16067284632425
2020-07-29,2020-07-01,2020-07-29.htm,459,61.00217864923747,4.357298474945534,43.57298474945534,56.64488017429194,2.5393748436360957,2.03463432205966,2.03463432205966
2020-09-16,2020-07-01,2020-09-16.htm,554,57.761732851985556,9.025270758122744,45.12635379061372,48.73646209386281,2.1722759856559044,1.6676165595806924,1.6676165595806924
2020-11-05,2020-10-01,2020-11-05.htm,472,55.08474576271186,12.711864406779661,44.49152542372882,42.3728813559322,1.7569874168298056,1.3722923695800018,1.3722923695800018
2020-12-16,2020-10-01,2020-12-16.htm,484,57.85123966942149,10.330578512396695,49.586776859504134,47.52066115702479,2.351145674851853,1.611193070721096,1.611193070721096
2021-01-27,2021-01-01,2021-01-27.htm,491,50.91649694501018,10.183299389002036,48.87983706720978,40.73319755600814,1.859307039302977,1.296197115977971,1.296197115977971
2021-03-17,2021-01-01,2021-03-17.htm,485,51.54639175257732,10.309278350515465,45.36082474226804,41.23711340206186,1.7297846996736357,1.3195830908234354,1.3195830908234354
2021-04-28,2021-04-01,2021-04-28.htm,482,53.941908713692946,10.37344398340249,43.56846473029046,43.56846473029046,1.78174591689294,1.4277775918395477,1.4277775918395477
2021-06-16,2021-04-01,2021-06-16.htm,480,58.333333333333336,12.5,43.75,45.833333333333336,1.922685218950172,1.5328867297915154,1.5328867297915154
2021-07-28,2021-07-01,2021-07-28.htm,494,56.68016194331984,14.17004048582996,42.51012145748988,42.51012145748988,1.669214787314009,1.3786614758265132,1.3786614758265132
2021-09-22,2021-07-01,2021-09-22.htm,512,48.828125,13.671875,41.015625,35.15625,1.2015642083179534,1.0373793862307361,1.0373793862307361
2021-11-03,2021-10-01,2021-11-03.htm,616,47.077922077922075,11.363636363636363,32.467532467532465,35.71428571428571,0.9123871967460647,1.0632769825840866,0
2021-12-15,2021-10-01,2021-12-15.htm,529,51.039697542533084,9.45179584120983,26.465028355387524,41.587901701323254,0.8647079107037954,1.3358626470367476,0
2022-01-26,2022-01-01,2022-01-26.htm,440,40.90909090909091,9.090909090909092,22.727272727272727,31.818181818181813,0.4553925114044426,0.8824646734988736,0
2022-03-16,2022-01-01,2022-03-16.htm,357,33.61344537815126,19.607843137254903,36.41456582633053,14.005602240896359,0.055625298458728475,0.055809704838046814,0
2022-05-04,2022-04-01,2022-05-04.htm,390,30.76923076923077,28.205128205128204,35.8974358974359,2.5641025641025657,-0.4649739417972766,-0.47517304899137974,-0
2022-06-15,2022-04-01,2022-06-15.htm,381,41.99475065616798,23.62204724409449,36.74540682414698,18.37270341207349,0.2606292342226402,0.25848028750882757,0
2022-07-27,2022-07-01,2022-07-27.htm,327,48.92966360856269,12.232415902140673,42.813455657492355,36.69724770642202,1.3544066468498497,1.1088947669863196,1.1088947669863196
2022-09-21,2022-07-01,2022-09-21.htm,327,48.92966360856269,12.232415902140673,42.813455657492355,36.69724770642202,1.3544066468498497,1.1088947669863196,1.1088947669863196
2022-11-02,2022-10-01,2022-11-02.htm,397,45.340050377833755,10.075566750629722,40.30226700251889,35.26448362720403,1.1812693143849315,1.0424023457249627,1.0424023457249627
2022-12-14,2022-10-01,2022-12-14.htm,398,45.22613065326633,10.050251256281408,40.20100502512563,35.175879396984925,1.1729174098961994,1.0382903569567332,1.0382903569567332
2023-02-01,2023-01-01,2023-02-01.htm,356,50.561797752808985,14.044943820224718,33.70786516853933,36.51685393258427,0.9922821122256499,1.1005229638563216,0
2023-03-22,2023-01-01,2023-03-22.htm,387,46.51162790697674,23.25581395348837,33.59173126614987,23.25581395348837,0.43540840883355164,0.4850980872534637,0
2023-05-03,2023-04-01,2023-05-03.htm,353,50.991501416430594,28.328611898016998,36.827195467422094,22.662889518413596,0.46269981901447904,0.4575813579572754,0
2023-06-14,2023-04-01,2023-06-14.htm,363,49.586776859504134,27.548209366391184,35.81267217630854,22.03856749311295,0.4181320937324766,0.42860751382538465,0
2023-07-26,2023-07-01,2023-07-26.htm,356,56.17977528089887,25.280898876404493,36.51685393258427,30.89887640449438,0.840042789444023,0.8398010949506773,0
2023-09-20,2023-07-01,2023-09-20.htm,361,58.17174515235457,24.930747922437675,36.011080332409975,33.24099722991689,0.9319221501906507,0.9484953920983212,0
2023-11-01,2023-10-01,2023-11-01.htm,367,57.22070844686648,24.52316076294278,35.42234332425068,32.6975476839237,0.8880540340097717,0.9232747178291874,0
2023-12-13,2023-10-01,2023-12-13.htm,378,55.55555555555556,23.80952380952381,34.39153439153439,31.746031746031747,0.8137575576297206,0.8791162974047032,0
2024-01-31,2024-01-01,2024-01-31.htm,357,50.42016806722689,19.607843137254903,33.61344537815126,30.812324929971986,0.7508104203078529,0.8357843714801422,0
2024-03-20,2024-01-01,2024-03-20.htm,351,51.282051282051285,19.943019943019944,34.18803418803419,31.33903133903134,0.7901261772472927,0.8602280220016897,0
2024-05-01,2024-04-01,2024-05-01.htm,425,54.11764705882353,21.176470588235293,30.58823529411765,32.94117647058823,0.7402775771863953,0.934581162588141,0
2024-06-12,2024-04-01,2024-06-12.htm,364,49.45054945054945,19.23076923076923,35.714285714285715,30.219780219780223,0.7857376817622616,0.8082852646434021,0
2024-07-31,2024-07-01,2024-07-31.htm,381,49.86876640419948,26.246719160104988,31.496062992125985,23.62204724409449,0.4137133848801874,0.5020944222343116,0
2024-09-18,2024-07-01,2024-09-18.htm,375,37.333333333333336,26.666666666666668,32,10.666666666666668,-0.08344776762170815,-0.09914526226818278,-0
2024-11-07,2024-10-01,2024-11-07.htm,340,44.11764705882353,23.529411764705884,29.41176470588235,20.588235294117645,0.271257385737825,0.3612997826062008,0
2024-12-18,2024-10-01,2024-12-18.htm,367,43.596730245231605,21.798365122615802,27.247956403269754,21.798365122615802,0.2817006830102562,0.417460083876003,0
2025-01-29,2025-01-01,2025-01-29.htm,330,48.484848484848484,24.242424242424242,30.303030303030305,24.242424242424242,0.4151947640033498,0.5308851836109596,0
2025-03-19,2025-01-01,2025-03-19.htm,386,54.40414507772021,18.134715025906736,23.316062176165804,36.26943005181347,0.58451235504925525,1.0890403945003737,0
2025-05-07,2025-04-01,2025-05-07.htm,346,46.24277456647399,31.791907514450866,28.90173410404624,14.450867052023124,0.056045453097633965,0.07647377355929708,0
2025-06-18,2025-04-01,2025-06-18.htm,319,50.156739811912225,21.9435736677116,28.213166144200628,28.213166144200624,0.5068287304973351,0.7151613300349697,0
2025-07-30,2025-07-01,2025-07-30.htm,348,48.85057471264368,22.988505747126435,25.862068965517242,25.862068965517242,0.37946588210972076,0.6060504538628585,0
2025-09-17,2025-07-01,2025-09-17.htm,356,42.13483146067416,28.089887640449437,25.280898876404493,14.04494382022472,0.03491099920726836,0.057635488233744654,0
2025-10-29,2025-10-01,2025-10-29.htm,386,33.67875647668394,28.497409326424872,23.316062176165804,5.1813471502590644,-0.18984443498633335,-0.35371067281168916,-0
2025-12-10,2025-10-01,2025-12-10.htm,408,36.76470588235294,26.96078431372549,22.058823529411764,9.803921568627452,-0.06855820305810068,-0.13918396182247705,-0
